,Unnamed: 0,num_acidente,chv_localidade,data_acidente,uf_acidente,ano_acidente,mes_acidente,mes_ano_acidente,codigo_ibge,dia_semana,fase_dia,tp_acidente,cond_meteorologica,end_acidente,num_end_acidente,cep_acidente,bairro_acidente,km_via_acidente,latitude_acidente,longitude_acidente,hora_acidente,tp_rodovia,cond_pista,tp_cruzamento,tp_pavimento,tp_curva,lim_velocidade,tp_pista,ind_guardrail,ind_cantcentral,ind_acostamento,qtde_acidente,qtde_acid_com_obitos,qtde_envolvidos,qtde_feridosilesos,qtde_obitos
11911,3081312,2444846,RR1400100202210,2022-10-05,RR,2022,10,102022,1400100,QUARTA-FEIRA,NOITE,COLISAO TRASEIRA,NAO INFORMADO,AV CARLOS P  DE MELO,0,0,JARDIM FLORESTA,0,2.8206339,-60.6737553,202700,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11912,3081313,15753,RR1400100202210,2022-10-26,RR,2022,10,102022,1400100,QUARTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,R CEZAR NOGUEIRA JUNIOR,1020,0,PINTOLANDIA,0,2.8087812,-60.753733,74500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11913,3081314,1688225,RR1400100202210,2022-10-02,RR,2022,10,102022,1400100,DOMINGO,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV BENJAMIN CONSTANT,0,0,CENTRO,0,2.8166881,-60.6734619,155400,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11914,3081315,2403098,RR1400472202210,2022-10-06,RR,2022,10,102022,1400472,QUINTA-FEIRA,TARDE,CHOQUE,NAO INFORMADO,AV SEN. HELIO CAMPOS,0,69373000,CIDADE NOVA,0,0.9396299,-60.4394125,130000,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11915,3081316,2080448,RR1400100202210,2022-10-09,RR,2022,10,102022,1400100,DOMINGO,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV PRINCESA ISABEL,0,0,TANCREDO NEVES,0,2.8277844,-60.7150654,125000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11916,3081317,3098400,RR1400100202210,2022-10-01,RR,2022,10,102022,1400100,SABADO,NOITE,COLISAO LATERAL,NAO INFORMADO,TV RAIMUNDO ALVES DE SOUZA,2312,0,SEN. HELIO CAMPOS,0,2.7907453,-60.7360047,213100,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11917,3081318,3405842,RR1400100202210,2022-10-24,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,AV DOM APARECIDO JOSE DIAS,0,69317488,CIDADE SATELITE,0,2.8508046,-60.7561838,125900,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11918,3081319,4136311,RR1400472202210,2022-10-01,RR,2022,10,102022,1400472,SABADO,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,AV SEN. HELIO CAMPOS,0,69373000,,0,0.9396299,-60.4394125,201100,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11919,3081320,1428993,RR1400100202210,2022-10-30,RR,2022,10,102022,1400100,DOMINGO,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV DOS GARIMPEIROS,0,69317000,ALVORADA,0,2.8168098,-60.7537751,94000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11920,3081321,2919920,RR1400100202210,2022-10-23,RR,2022,10,102022,1400100,DOMINGO,MANHA,COLISAO TRASEIRA,NAO INFORMADO,R JOAO PESSOA,2002,69316242,NOVA CIDADE,0,2.7663118,-60.7351905,100000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11921,3081322,2531729,RR1400100202210,2022-10-21,RR,2022,10,102022,1400100,SEXTA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,AV MINAS GERAIS,2970,69305660,PARAVIANA,0,2.8571835,-60.6687258,124500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11922,3081323,952320,RR1400100202210,2022-10-21,RR,2022,10,102022,1400100,SEXTA-FEIRA,MANHA,COLISAO LATERAL,NAO INFORMADO,AV JARDIM,0,69317529,CIDADE SATELITE,0,2.8430928,-60.7559014,64500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11923,3081324,2776002,RR1400100202210,2022-10-21,RR,2022,10,102022,1400100,SEXTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,R FOZ DO IGUACU,616,69316438,EQUATORIAL,0,2.8181091,-60.7668102,91000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11924,3081325,3260986,RR1400100202210,2022-10-15,RR,2022,10,102022,1400100,SABADO,MADRUGADA,ATROPELAMENTO COM PEDESTRE,NAO INFORMADO,R FRANCISCO ANACLETO DA SILVA,0,0,JARDIM FLORESTA,0,2.8219626,-60.752814,20300,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11925,3081326,3408389,RR1400100202210,2022-10-16,RR,2022,10,102022,1400100,DOMINGO,NOITE,COLISAO FRONTAL,NAO INFORMADO,RR 205,0,0,ZONA RURAL,0,2.8395799,-60.740121,183500,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11926,3081327,1274025,RR1400308202210,2022-10-16,RR,2022,10,102022,1400308,DOMINGO,TARDE,CHOQUE,NAO INFORMADO,VICINAL DO TAMANDARE,0,0,,0,2.4470769,-60.9187276,152700,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11927,3081328,1455133,RR1400100202210,2022-10-16,RR,2022,10,102022,1400100,DOMINGO,MADRUGADA,CHOQUE,NAO INFORMADO,AV MARIO H  DE MELO,1381,0,MECEJANA,0,2.8233726,-60.7104939,44200,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11928,3081329,1398840,RR1400100202210,2022-10-22,RR,2022,10,102022,1400100,SABADO,TARDE,COLISAO,NAO INFORMADO,AV PADRE ANCHIETA,1397,69314214,EQUATORIAL,0,2.8266189,-60.7376256,150000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11929,3081330,1376097,RR1400100202210,2022-10-22,RR,2022,10,102022,1400100,SABADO,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV N. S  DA CONSOLATA,0,0,SAO VICENTE,0,2.816734,-60.6751597,84400,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11930,3081331,1441122,RR1400100202210,2022-10-31,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,NOITE,COLISAO TRASEIRA,NAO INFORMADO,R PIRAIBA,1009,69314092,SANTA TEREZA,0,2.8280807,-60.7314932,203000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11931,3081332,2703388,RR1400100202210,2022-10-27,RR,2022,10,102022,1400100,QUINTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV MARIO H  DE MELO,0,0,CAIMBE,0,2.8233726,-60.7104939,83500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11932,3081333,1587068,RR1400100202210,2022-10-12,RR,2022,10,102022,1400100,QUARTA-FEIRA,MADRUGADA,COLISAO TRASEIRA,NAO INFORMADO,AV CARLOS P  DE MELO,0,0,CARANA,0,2.8206339,-60.6737553,4300,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11933,3081334,2159453,RR1400100202210,2022-10-02,RR,2022,10,102022,1400100,DOMINGO,NOITE,COLISAO LATERAL,NAO INFORMADO,AV CENTENARIO,0,69312377,CINTURAO VERDE,0,2.7990191,-60.7076235,190900,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11934,3081335,997957,RR1400100202210,2022-10-06,RR,2022,10,102022,1400100,QUINTA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,R TETE MAGALHAES,0,0,CAIMBE,0,2.8236508,-60.7152512,230500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11935,3081336,788079,RR1400100202210,2022-10-31,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV N. S  DE NAZARE,0,0,ASA BRANCA,0,2.8210287,-60.7212995,164500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11936,3081337,3649925,RR1400100202210,2022-10-12,RR,2022,10,102022,1400100,QUARTA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,AV MARIO H  DE MELO,0,0,CAIMBE,0,2.8233726,-60.7104939,171000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11937,3081338,1069131,RR1400100202210,2022-10-12,RR,2022,10,102022,1400100,QUARTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,AV N. S  DE NAZARE,0,0,ASA BRANCA,0,2.8210287,-60.7212995,100000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11938,3081339,2392898,RR1400100202210,2022-10-28,RR,2022,10,102022,1400100,SEXTA-FEIRA,MADRUGADA,COLISAO TRASEIRA,NAO INFORMADO,AV BRASIL,0,0,CINTURAO VERDE,0,2.772108,-60.7150036,55000,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11939,3081340,4124916,RR1400209202210,2022-10-20,RR,2022,10,102022,1400209,QUINTA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R ESTILITO LOPES,0,69360000,,0,1.8134378,-61.1353383,120000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11940,3081341,4151951,RR1400100202210,2022-10-08,RR,2022,10,102022,1400100,SABADO,MANHA,COLISAO LATERAL,NAO INFORMADO,AV DAS GALAXIAS,1320,69317468,CIDADE SATELITE,0,2.8382807,-60.7485668,80000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11941,3081342,4069582,RR1400100202210,2022-10-18,RR,2022,10,102022,1400100,TERCA-FEIRA,TARDE,COLISAO FRONTAL,NAO INFORMADO,R OLAVO BRASIL,0,69307000,JARDIM FLORESTA,0,2.8612888,-60.6536112,140700,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11942,3081343,2958885,RR1400100202210,2022-10-27,RR,2022,10,102022,1400100,QUINTA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R DR  RUBEM LIMA FILHO,0,69313335,CAMBARA,0,2.8092973,-60.7321114,175300,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11943,3081344,2429865,RR1400308202210,2022-10-25,RR,2022,10,102022,1400308,TERCA-FEIRA,TARDE,CHOQUE,NAO INFORMADO,R SAO ROQUE,0,0,,0,-23.5298156,-47.1374,120000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11944,3081345,3108427,RR1400100202210,2022-10-05,RR,2022,10,102022,1400100,QUARTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,R IZIDIO GALDINO DA SILVA,0,0,PINTOLANDIA,0,2.7975612,-60.7545952,71700,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11945,3081346,728221,RR1400100202210,2022-10-21,RR,2022,10,102022,1400100,SEXTA-FEIRA,TARDE,ATROPELAMENTO COM PEDESTRE,NAO INFORMADO,R DAS ACACIAS,1150,69309370,JARDIM PRIMAVERA,0,2.8101983,-60.6972083,173000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11946,3081347,3866869,RR1400100202210,2022-10-21,RR,2022,10,102022,1400100,SEXTA-FEIRA,MANHA,COLISAO,NAO INFORMADO,R JOAO ALENCAR,2181,0,CAUAME,0,2.8470796,-60.7062425,72000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11947,3081348,1028837,RR1400100202210,2022-10-10,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,R PAULO VI,97,69304160,MECEJANA,0,2.8272614,-60.6938377,194300,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11948,3081349,555397,RR1400100202210,2022-10-13,RR,2022,10,102022,1400100,QUINTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,R MAJOR ECILDON PINTO,0,69318020,LAURA MOREIRA,0,2.7975488,-60.7752664,113500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11949,3081350,3960597,RR1400100202210,2022-10-02,RR,2022,10,102022,1400100,DOMINGO,MADRUGADA,COLISAO LATERAL,NAO INFORMADO,AV ATAIDE TEIVE,160,0,EQUATORIAL,0,2.8178426,-60.7250229,14000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11950,3081351,675292,RR1400100202210,2022-10-28,RR,2022,10,102022,1400100,SEXTA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,AV BRIG. EDUARDO GOMES,0,0,AEROPORTO,0,2.8367312,-60.6802266,192000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11951,3081352,2416230,RR1400308202210,2022-10-03,RR,2022,10,102022,1400308,SEGUNDA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,AV FIRMINO AZEVEDO,0,69340000,,0,2.447148,-60.9220351,235500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11952,3081353,2583201,RR1400100202210,2022-10-12,RR,2022,10,102022,1400100,QUARTA-FEIRA,MANHA,COLISAO TRANSVERSAL,NAO INFORMADO,PRACA DO CENTRO CIVICO,0,69306690,CENTRO,0,2.820464,-60.6721165,100000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11953,3081354,1128130,RR1400100202210,2022-10-23,RR,2022,10,102022,1400100,DOMINGO,NOITE,COLISAO LATERAL,NAO INFORMADO,AV CARLOS P  DE MELO,0,0,JARDIM FLORESTA,0,2.8206339,-60.6737553,180000,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11954,3081355,3771394,RR1400472202210,2022-10-16,RR,2022,10,102022,1400472,DOMINGO,NOITE,COLISAO TRASEIRA,NAO INFORMADO,AV SEN. HELIO CAMPOS,0,69373000,,0,0.9396299,-60.4394125,203000,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11955,3081356,4028993,RR1400100202210,2022-10-20,RR,2022,10,102022,1400100,QUINTA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV VILLE ROY,0,0,SAO VICENTE,0,2.8314066,-60.6637843,120000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11956,3081357,2887281,RR1400100202210,2022-10-27,RR,2022,10,102022,1400100,QUINTA-FEIRA,NOITE,COLISAO TRANSVERSAL,NAO INFORMADO,R DR  RUBEM LIMA FILHO,364,69313335,CAMBARA,0,2.8092973,-60.7321114,194500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11957,3081358,4102895,RR1400100202210,2022-10-13,RR,2022,10,102022,1400100,QUINTA-FEIRA,MADRUGADA,CHOQUE,NAO INFORMADO,R JOSE RENATO HADAD,738,69315077,SAO BENTO,0,2.7799746,-60.7148612,500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11958,3081359,76530,RR1400100202210,2022-10-18,RR,2022,10,102022,1400100,TERCA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,AV ATAIDE TEIVE,0,0,EQUATORIAL,0,2.8178426,-60.7250229,180500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11959,3081360,1970007,RR1400159202210,2022-10-12,RR,2022,10,102022,1400159,QUARTA-FEIRA,NOITE,COLISAO LATERAL,NAO INFORMADO,RR 206,0,69380000,,10,3.3612797,-59.8366531,200000,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11960,3081361,4077352,RR1400100202210,2022-10-19,RR,2022,10,102022,1400100,QUARTA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R JAIRO DE ANDRADE LIMA,0,69313328,CAMBARA,0,2.8104121,-60.7319502,141000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11961,3081362,414704,RR1400506202210,2022-10-15,RR,2022,10,102022,1400506,SABADO,TARDE,COLISAO LATERAL,NAO INFORMADO,BR 210,0,0,CENTRO,0,0.9179385,-59.7931283,160000,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11962,3081363,1944047,RR1400100202210,2022-10-22,RR,2022,10,102022,1400100,SABADO,NOITE,QUEDA,NAO INFORMADO,AV JESUALDO COSTA LIMA,0,0,LAURA MOREIRA,0,2.8133555,-60.775375,235400,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11963,3081364,1874908,RR1400100202210,2022-10-24,RR,2022,10,102022,1400100,SEGUNDA-FEIRA,NOITE,COLISAO,NAO INFORMADO,AV CARLOS P  DE MELO,0,0,SANTA TEREZA,0,2.8206339,-60.6737553,200000,ESTADUAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11964,3081365,3389724,RR1400472202210,2022-10-01,RR,2022,10,102022,1400472,SABADO,MADRUGADA,QUEDA,NAO INFORMADO,AV TANCREDO NEVES,0,69373000,,0,0.9368072,-60.4335113,13000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11965,3081366,3904306,RR1400100202210,2022-10-02,RR,2022,10,102022,1400100,DOMINGO,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R RAIO SOLAR,0,69313055,JOQUEI CLUBE,0,2.8059613,-60.7190465,140900,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11966,3081367,2823402,RR1400100202210,2022-10-05,RR,2022,10,102022,1400100,QUARTA-FEIRA,TARDE,COLISAO LATERAL,NAO INFORMADO,AV VENEZUELA,2521,0,JARDIM FLORESTA,0,2.8305083,-60.6986649,120400,FEDERAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11967,3081368,3118885,RR1400100202210,2022-10-04,RR,2022,10,102022,1400100,TERCA-FEIRA,NOITE,COLISAO TRASEIRA,NAO INFORMADO,R JOAO XXIII,725,69306160,APARECIDA,0,2.8350799,-60.6654164,202500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11968,3081369,2875520,RR1400100202210,2022-10-27,RR,2022,10,102022,1400100,QUINTA-FEIRA,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,AV N. S  DA CONSOLATA,0,0,SAO VICENTE,0,2.816734,-60.6751597,171500,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
11969,3081370,865149,RR1400100202210,2022-10-23,RR,2022,10,102022,1400100,DOMINGO,TARDE,COLISAO TRANSVERSAL,NAO INFORMADO,R PASTOR NICANOR FABRICIO DOS SANTOS,0,0,SILVIO BOTELHO,0,2.7991468,-60.7508841,142000,MUNICIPAL,NAO INFORMADO,DESCONHECIDO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,NAO INFORMADO,1,0,0,0,0
